Connecting to /dev/ttyUSB1 @ 57600...
HEARTBEAT received: 0, 0
t_ms,ch6,alt,roll,pitch,yaw
375148,2000,0.269,0.6,0.2,101.0
375300,2000,0.269,0.6,0.2,101.0
375452,2000,0.271,0.6,0.2,100.9
375604,2000,0.269,0.6,0.2,101.3
375756,2000,0.269,0.6,0.2,101.2
375907,2000,0.27,0.6,0.2,101.0
376059,2000,0.271,0.6,0.2,101.0
376211,2000,0.272,0.6,0.2,101.0
376363,2000,0.273,0.6,0.2,101.0
376515,2000,0.271,0.6,0.2,101.0
376666,2000,0.27,0.6,0.2,101.0
376818,2000,0.268,0.6,0.2,101.1
376970,2000,0.267,0.6,0.2,101.0
377122,2000,0.267,0.6,0.2,101.0
377274,2000,0.267,0.6,0.2,101.0
377425,2000,0.267,0.6,0.2,101.0
377577,2000,0.268,0.6,0.2,101.0
377730,2000,0.269,0.5,0.2,101.0
377881,2000,0.272,0.5,0.2,101.0
378033,2000,0.272,0.5,0.2,101.0
378185,2000,0.273,0.5,0.2,101.0
378337,2000,0.273,0.5,0.2,101.0
378489,2000,0.273,0.5,0.2,101.0
378641,2000,0.273,0.5,0.2,101.0
378792,2000,0.273,0.5,0.2,101.0
378944,2000,0.271,0.5,0.2,101.0
379096,2000,0.268,0.5,0.2,101.0
379248,2000,0.264,0.5,0.2,101.0
379399,2000,0.261,0.5,0.2,100.9
379551,2000,0.26,0.5,0.2,100.9
379703,2000,0.26,0.5,0.2,101.0
379855,2000,0.266,0.5,0.2,101.0
380007,2000,0.272,0.5,0.2,101.0
380159,2000,0.287,0.4,0.2,101.0
380310,2000,0.298,0.4,0.2,101.0
380462,2000,0.307,0.4,0.2,101.0
380614,2000,0.314,0.4,0.2,101.0
380765,2000,0.324,0.4,0.2,101.0
380917,2000,0.333,0.4,0.2,101.0
381069,2000,0.343,0.4,0.2,101.0
381221,2000,0.351,0.4,0.2,101.0
381374,2000,0.359,0.4,0.2,101.0
381527,2000,0.372,0.4,0.2,101.0
381679,2000,0.393,0.5,0.0,100.9
381831,2000,0.386,0.6,0.0,100.9
381983,2000,0.378,0.6,0.0,100.9
382135,2000,0.373,0.6,-0.0,101.0
382287,2000,0.366,0.6,-0.0,101.0
382439,2000,0.359,0.6,-0.0,101.0
382591,2000,0.352,0.6,-0.0,101.0
382743,2000,0.347,0.6,-0.0,100.9
382895,2000,0.342,0.6,-0.0,100.9
383047,2000,0.339,0.6,0.0,100.9
383199,2000,0.334,0.6,0.0,100.8
383351,2000,0.33,0.6,0.0,100.9
383503,2000,0.326,0.6,0.0,100.9
383655,2000,0.324,0.6,0.0,101.0
383807,2000,0.323,0.6,0.0,101.0
383959,2000,0.322,0.6,0.0,101.0
384111,2000,0.32,0.6,0.0,101.0
384263,2000,0.319,0.6,-0.0,101.0
384415,2000,0.318,0.6,-0.0,100.9
384567,2000,0.319,0.6,-0.0,101.0
384719,2000,0.318,0.6,-0.0,101.1
384871,2000,0.318,0.6,-0.0,101.1
385023,2000,0.315,0.6,-0.0,101.1
385175,2000,0.313,0.6,-0.0,101.0
385327,2000,0.31,0.6,-0.0,101.0
385479,2000,0.306,0.6,-0.0,100.9
385631,2000,0.302,0.6,-0.0,100.9
385783,2000,0.298,0.6,-0.0,100.9
385935,2000,0.294,0.6,-0.0,100.9
386087,2000,0.292,0.6,-0.0,100.9
386239,2000,0.289,0.6,-0.0,101.0
386391,2000,0.289,0.6,-0.0,101.0
386543,2000,0.286,0.6,0.0,101.0
386695,2000,0.282,0.6,0.0,101.1
386847,2000,0.275,0.6,0.0,101.0
386999,2000,0.271,0.6,0.0,101.0
387151,2000,0.269,0.6,0.0,101.0
387303,2000,0.269,0.6,0.0,101.0
387455,2000,0.265,0.6,0.0,101.0
387607,2000,0.262,0.6,0.0,101.0
387759,2000,0.259,0.6,0.0,101.0
387910,2000,0.258,0.6,0.0,101.0
388062,2000,0.255,0.6,0.0,101.0
388214,2000,0.252,0.6,0.0,101.0
388366,2000,0.25,0.6,0.0,101.0
388518,2000,0.248,0.6,0.0,101.0
388671,2000,0.247,0.6,0.0,101.0
388823,2000,0.247,0.6,-0.0,101.0
388975,2000,0.251,0.6,-0.0,101.0
389127,2000,0.253,0.6,-0.0,101.1
389278,2000,0.255,0.6,0.0,101.1
389430,2000,0.257,0.6,0.0,101.0
389582,2000,0.259,0.6,0.0,101.0
389733,2000,0.26,0.6,0.0,101.0
389885,2000,0.261,0.6,0.0,100.9
390037,2000,0.263,0.6,0.0,100.9
390189,2000,0.265,0.6,0.0,101.0
390341,2000,0.266,0.6,0.0,101.0
390492,2000,0.266,0.6,0.0,101.0
390644,2000,0.271,0.6,0.0,101.0
390796,2000,0.274,0.6,0.0,101.1
390947,2000,0.278,0.6,0.0,101.1
391099,2000,0.283,0.6,0.0,101.1
391251,2000,0.287,0.6,0.0,101.1
391403,2000,0.288,0.6,0.0,101.0
391555,2000,0.29,0.6,0.0,101.0
391706,2000,0.292,0.6,0.0,101.0
391858,2000,0.294,0.6,0.0,101.0
392011,2000,0.299,0.6,0.0,101.0
392163,2000,0.303,0.6,0.0,101.0
392314,2000,0.307,0.6,0.0,101.0
392466,2000,0.309,0.6,0.0,101.0
392618,2000,0.308,0.6,0.0,101.0
392770,2000,0.308,0.6,0.0,101.0
392921,2000,0.307,0.6,0.0,101.0
393073,2000,0.306,0.6,0.0,101.0
393226,2000,0.306,0.6,0.0,101.0
393378,2000,0.307,0.6,0.0,101.0
393530,2000,0.307,0.6,0.0,101.0
393682,2000,0.308,0.6,0.0,101.0
393835,2000,0.416,0.6,0.0,101.1
393987,2000,0.42,0.4,0.1,100.9
394138,2000,0.428,0.4,0.1,100.9
394290,2000,0.434,0.4,0.1,101.0
394442,2000,0.444,0.4,0.1,100.9
394594,2000,0.452,0.4,0.1,101.0
394746,2000,0.462,0.4,0.1,101.1
394898,2000,0.468,0.4,0.1,101.0
395050,2000,0.478,0.4,0.1,101.1
395201,2000,0.487,0.4,0.1,101.0
395353,2000,0.502,0.4,0.1,101.0
395505,2000,0.513,0.4,0.1,101.0
395656,2000,0.53,0.4,0.1,101.0
395808,2000,0.543,0.4,0.1,101.0
395960,2000,0.559,0.4,0.1,101.0
396111,2000,0.57,0.4,0.1,101.0
396264,2000,0.582,0.4,0.1,101.0
396415,2000,0.59,0.4,0.1,101.0
396567,2000,0.602,0.4,0.1,101.0
396719,2000,0.609,0.4,0.1,101.0
396871,2000,0.616,0.4,0.1,101.0
397022,2000,0.62,0.4,0.1,101.0
397174,2000,0.628,0.4,0.1,101.0
397326,2000,0.635,0.4,0.1,101.0
397477,2000,0.645,0.4,0.1,101.0
397629,2000,0.65,0.4,0.1,101.0
397781,2000,0.659,0.4,0.1,101.0
397933,2000,0.665,0.4,0.1,101.0
398085,2000,0.673,0.4,0.1,101.0
398237,2000,0.678,0.4,0.1,101.0
398389,2000,0.682,0.4,0.1,101.0
398540,2000,0.684,0.4,0.1,101.0
398692,2000,0.69,0.4,0.1,101.0
398844,2000,0.692,0.4,0.1,101.0
398996,2000,0.699,0.4,0.1,101.0
399147,2000,0.702,0.4,0.1,101.0
399299,2000,0.708,0.4,0.1,101.0
399451,2000,0.711,0.4,0.1,101.0
399603,2000,0.714,0.4,0.2,101.0
399754,2000,0.713,0.5,0.2,101.0
399906,2000,0.709,0.5,0.1,101.0
400058,2000,0.706,0.5,0.1,101.0
400210,2000,0.703,0.5,0.1,101.0
400361,2000,0.702,0.5,0.2,101.0
400513,2000,0.701,0.5,0.1,101.0
400665,2000,0.701,0.5,0.1,101.0
400817,2000,0.7,0.5,0.1,101.0
400969,2000,0.699,0.5,0.1,101.0
401121,2000,0.701,0.5,0.1,101.0
401272,2000,0.702,0.5,0.1,101.1
401424,2000,0.703,0.5,0.1,101.1
401576,2000,0.703,0.5,0.1,101.1
401727,2000,0.704,0.5,0.1,101.1
401879,2000,0.703,0.5,0.1,101.1
402031,2000,0.704,0.5,0.1,101.1
402183,2000,0.703,0.5,0.1,101.1
402335,2000,0.704,0.5,0.1,101.1
402487,2000,0.702,0.5,0.1,101.1
402639,2000,0.698,0.5,0.1,101.0
402791,2000,0.692,0.5,0.1,101.0
402943,2000,0.688,0.6,0.1,101.0
403094,2000,0.684,0.6,0.1,101.0
403246,2000,0.68,0.6,0.1,100.9
403398,2000,0.675,0.6,0.1,101.0
403550,2000,0.671,0.6,0.1,101.0
403701,2000,0.668,0.6,0.1,101.0
403853,2000,0.665,0.6,0.1,101.0
404005,2000,0.662,0.6,0.1,101.0
404157,2000,0.657,0.6,0.1,101.0
404309,2000,0.653,0.6,0.1,101.0
404460,2000,0.646,0.6,0.1,101.0
404612,2000,0.64,0.6,0.1,101.0
404764,2000,0.635,0.6,0.1,101.0
404916,2000,0.63,0.6,0.1,101.0
405068,2000,0.621,0.6,0.1,101.0
405220,2000,0.612,0.6,0.1,101.0
405372,2000,0.604,0.6,0.1,101.0
405524,2000,0.598,0.6,0.1,101.0
405676,2000,0.591,0.6,0.1,101.0
405827,2000,0.584,0.6,0.1,101.0
406133,2000,0.443,0.7,0.1,101.0
406285,2000,0.439,0.7,0.1,101.0
406437,2000,0.435,0.7,0.1,101.0
406588,2000,0.43,0.7,0.1,100.9
406740,2000,0.425,0.7,0.1,100.9
406892,2000,0.422,0.7,0.1,100.9
407044,2000,0.421,0.7,0.1,101.0
407195,2000,0.419,0.7,0.1,101.0
407347,2000,0.415,0.7,0.1,101.0
407499,2000,0.41,0.7,0.1,100.9
407651,2000,0.406,0.7,0.1,100.9
407803,2000,0.402,0.7,0.1,100.9
407955,2000,0.401,0.7,0.1,101.0
408107,2000,0.4,0.7,0.1,101.0
408259,2000,0.4,0.7,0.2,100.9
408411,2000,0.401,0.7,0.1,101.0
408563,2000,0.4,0.7,0.1,100.9
408715,2000,0.399,0.7,0.1,100.9
408866,2000,0.396,0.7,0.1,101.0
409018,2000,0.392,0.7,0.1,100.9
409170,2000,0.389,0.7,0.1,100.9
409322,2000,0.386,0.7,0.1,100.9
409474,2000,0.385,0.7,0.1,101.0
409626,2000,0.385,0.7,0.1,101.0
409777,2000,0.383,0.7,0.1,101.0
409929,2000,0.38,0.7,0.1,100.9
410081,2000,0.377,0.7,0.1,100.9
410233,2000,0.374,0.7,0.1,100.9
410384,2000,0.369,0.7,0.1,100.9
410536,2000,0.365,0.7,0.1,101.0
410688,2000,0.363,0.7,0.1,101.0
410839,2000,0.361,0.7,0.1,100.9
410992,2000,0.359,0.7,0.1,100.9
411143,2000,0.356,0.6,0.1,100.9
411295,2000,0.356,0.6,0.1,100.8
411447,2000,0.356,0.6,0.1,100.8
411598,2000,0.36,0.6,0.1,101.0
411750,2000,0.364,0.6,0.1,101.0
411902,2000,0.371,0.6,0.2,101.0
412054,2000,0.376,0.6,0.2,101.0
412205,2000,0.381,0.6,0.2,101.0
412357,2000,0.385,0.6,0.2,101.0
412509,2000,0.389,0.6,0.2,101.0
412661,2000,0.392,0.6,0.2,101.0
412813,2000,0.394,0.6,0.2,101.0
412964,2000,0.395,0.6,0.2,101.0
413116,2000,0.395,0.6,0.2,101.0
413268,2000,0.395,0.6,0.2,101.0
413420,2000,0.394,0.6,0.2,101.0
413572,2000,0.393,0.6,0.2,101.0
413724,2000,0.389,0.6,0.2,101.0
413876,2000,0.386,0.6,0.2,101.0
414028,2000,0.381,0.6,0.2,101.0
414180,2000,0.376,0.6,0.2,101.0
414332,2000,0.372,0.6,0.2,101.0
414484,2000,0.368,0.6,0.2,101.0
414635,2000,0.364,0.6,0.2,101.0
414787,2000,0.362,0.6,0.2,101.0
414939,2000,0.363,0.6,0.2,101.0
415091,2000,0.363,0.6,0.2,101.0
415243,2000,0.362,0.6,0.2,100.9
415395,2000,0.361,0.6,0.2,101.0
415547,2000,0.361,0.6,0.2,101.0
415699,2000,0.361,0.6,0.2,101.0
415851,2000,0.36,0.6,0.2,101.0
416003,2000,0.359,0.6,0.1,101.0
416154,2000,0.358,0.6,0.1,101.0
416306,2000,0.357,0.6,0.1,101.0
416458,2000,0.358,0.6,0.1,101.0
416610,2000,0.359,0.5,0.1,101.0
416762,2000,0.366,0.6,0.1,101.0
416914,2000,0.372,0.6,0.1,101.0
417066,2000,0.376,0.6,0.1,101.0
417217,2000,0.38,0.6,0.2,101.0
417369,2000,0.385,0.6,0.1,101.0
417521,2000,0.389,0.5,0.1,101.0
417673,2000,0.39,0.5,0.1,101.0
417824,2000,0.39,0.5,0.2,101.0
417976,2000,0.39,0.5,0.2,101.0
418128,2000,0.39,0.6,0.1,101.0
418279,2000,0.391,0.5,0.1,101.0
418431,2000,0.391,0.5,0.1,101.0
418635,2000,0.376,0.5,0.1,101.1
418787,2000,0.361,0.5,0.1,100.9
418939,2000,0.342,0.5,0.1,100.9
419090,2000,0.329,0.5,0.1,101.0
419242,2000,0.311,0.5,0.1,101.0
419394,2000,0.298,0.5,0.1,100.9
419546,2000,0.279,0.5,0.1,100.9
419697,2000,0.263,0.5,0.1,101.0
419849,2000,0.243,0.5,0.1,101.0
420001,2000,0.228,0.5,0.1,101.0
420153,2000,0.213,0.5,0.1,101.0
420304,2000,0.202,0.6,0.1,101.0
420456,2000,0.197,0.6,0.1,101.0
420608,2000,0.194,0.6,0.1,101.0
420759,2000,0.197,0.6,0.1,101.0
420911,2000,0.198,0.6,0.1,101.0
421063,2000,0.204,0.6,0.1,101.0
421215,2000,0.208,0.5,0.1,101.0
421367,2000,0.213,0.6,0.1,101.0
421519,2000,0.217,0.6,0.1,101.0
421671,2000,0.22,0.6,0.1,101.0
421823,2000,0.223,0.6,0.1,101.0
421975,2000,0.222,0.6,0.1,101.0
422127,2000,0.22,0.5,0.1,101.0
422279,2000,0.212,0.6,0.1,101.0
422431,2000,0.206,0.5,0.1,101.0
422582,2000,0.198,0.6,0.1,101.0
422734,2000,0.192,0.6,0.1,101.0
422886,2000,0.18,0.6,0.1,101.0
423038,2000,0.17,0.6,0.1,101.0
423190,2000,0.152,0.6,0.1,101.0
423342,2000,0.137,0.6,0.1,101.0
423494,2000,0.117,0.6,0.1,101.0
423645,2000,0.101,0.6,0.1,101.0
423797,2000,0.079,0.6,0.1,101.0
423949,2000,0.061,0.6,0.1,101.0
424101,2000,0.04,0.6,0.1,101.0
424252,2000,0.025,0.6,0.1,101.0
424404,2000,0.007,0.6,0.1,101.0
424556,2000,-0.004,0.6,0.1,101.0
424708,2000,-0.021,0.6,0.1,101.1
424860,2000,-0.034,0.6,0.1,101.0
425011,2000,-0.047,0.6,0.1,101.0
425163,2000,-0.058,0.6,0.1,101.0
425315,2000,-0.072,0.6,0.1,101.0
425467,2000,-0.081,0.6,0.1,101.0
425619,2000,-0.09,0.6,0.1,101.0
425770,2000,-0.097,0.6,0.1,101.0
425922,2000,-0.107,0.6,0.1,101.0
426074,2000,-0.113,0.6,0.1,101.0
426226,2000,-0.12,0.6,0.1,101.0
426377,2000,-0.121,0.6,0.1,101.0
426529,2000,-0.12,0.6,0.1,101.0
426681,2000,-0.119,0.6,0.1,101.0
426832,2000,-0.117,0.6,0.1,101.0
426984,2000,-0.113,0.6,0.1,101.0
427136,2000,-0.108,0.6,0.1,101.0
427288,2000,-0.103,0.6,0.1,101.0
427440,2000,-0.098,0.5,0.1,101.0
427592,2000,-0.092,0.6,0.1,101.0
427743,2000,-0.082,0.5,0.1,101.0
427895,2000,-0.074,0.5,0.1,101.0
428047,2000,-0.063,0.5,0.1,101.0
428199,2000,-0.053,0.5,0.1,101.0
428350,2000,-0.043,0.5,0.1,101.0
428502,2000,-0.034,0.5,0.1,101.0
428654,2000,-0.025,0.5,0.1,101.0
428806,2000,-0.017,0.5,0.1,101.0
428958,2000,-0.006,0.5,0.1,101.0
429109,2000,0.002,0.5,0.1,101.0
429261,2000,0.01,0.5,0.1,101.0
429413,2000,0.019,0.5,0.1,101.0
429564,2000,0.027,0.5,0.1,101.0
429716,2000,0.036,0.5,0.1,101.0
429868,2000,0.043,0.5,0.1,101.0
430020,2000,0.049,0.5,0.1,101.0
430171,2000,0.053,0.5,0.1,101.0
430323,2000,0.058,0.5,0.1,101.0
430475,2000,0.066,0.5,0.1,101.0
430627,2000,0.072,0.5,0.1,101.0
430881,2000,0.495,0.3,0.1,101.0
431032,2000,0.504,0.3,0.1,101.0
431184,2000,0.507,0.3,0.1,101.0
431336,2000,0.509,0.3,0.1,101.0
431488,2000,0.508,0.3,0.1,101.0
431640,2000,0.506,0.3,0.1,101.0
431792,2000,0.503,0.3,0.1,101.0
431944,2000,0.502,0.3,0.1,101.0
432096,2000,0.498,0.3,0.1,101.0
432248,2000,0.496,0.3,0.1,101.0
432399,2000,0.491,0.4,0.1,101.0
432551,2000,0.488,0.4,0.1,101.0
432703,2000,0.48,0.4,0.1,101.0
432855,2000,0.475,0.4,0.1,101.0
433006,2000,0.463,0.4,0.1,101.0
433158,2000,0.454,0.4,0.1,101.0
433310,2000,0.442,0.4,0.1,101.0
433462,2000,0.433,0.4,0.1,101.0
433614,2000,0.421,0.4,0.1,101.0
433765,2000,0.412,0.4,0.1,101.0
433917,2000,0.403,0.4,0.1,101.0
434069,2000,0.395,0.4,0.1,101.0
434220,2000,0.387,0.4,0.1,101.0
434372,2000,0.38,0.4,0.1,101.0
434524,2000,0.371,0.4,0.1,101.0
434676,2000,0.364,0.4,0.1,101.0
434828,2000,0.356,0.4,0.1,101.0
434979,2000,0.351,0.4,0.1,101.0
435131,2000,0.343,0.4,0.1,101.0
435283,2000,0.337,0.4,0.1,101.0
435435,2000,0.328,0.4,0.1,101.0
435587,2000,0.322,0.4,0.1,101.0
435739,2000,0.315,0.4,0.1,101.0
435890,2000,0.311,0.4,0.1,101.0
436042,2000,0.304,0.4,0.1,101.0
436194,2000,0.298,0.4,0.1,101.0
436346,2000,0.29,0.4,0.1,101.0
436498,2000,0.285,0.5,0.1,101.0
436650,2000,0.282,0.5,0.1,101.0
436802,2000,0.281,0.5,0.1,101.0
436954,2000,0.278,0.5,0.1,101.0
437105,2000,0.274,0.5,0.1,101.1
437257,2000,0.271,0.5,0.1,101.0
437409,2000,0.268,0.5,0.1,101.1
437561,2000,0.259,0.5,0.1,101.1
437712,2000,0.252,0.5,0.1,101.1
437865,2000,0.247,0.5,0.1,101.1
438016,2000,0.245,0.6,0.1,101.1
438168,2000,0.246,0.5,0.1,101.1
438320,2000,0.249,0.5,0.1,101.1
438472,2000,0.251,0.5,0.1,101.1
438624,2000,0.251,0.5,0.1,101.1
438776,2000,0.255,0.5,0.1,101.1
438928,2000,0.258,0.5,0.1,101.1
439080,2000,0.269,0.5,0.1,101.1
439231,2000,0.279,0.6,0.1,101.1
439383,2000,0.292,0.6,0.1,101.1
439535,2000,0.301,0.6,0.1,101.1
439687,2000,0.312,0.6,0.1,101.1
439839,2000,0.32,0.6,0.1,101.1
439990,2000,0.324,0.6,0.1,101.1
440142,2000,0.328,0.5,0.1,101.1
440294,2000,0.337,0.5,0.2,101.1
440446,2000,0.345,0.5,0.2,101.1
440598,2000,0.356,0.5,0.2,101.1
440750,2000,0.363,0.5,0.2,101.1
440902,2000,0.375,0.5,0.1,101.1
441054,2000,0.385,0.6,0.1,101.1
441205,2000,0.396,0.6,0.2,101.1
441357,2000,0.404,0.6,0.2,101.1
441509,2000,0.413,0.6,0.2,101.1
441661,2000,0.42,0.6,0.2,101.1
441812,2000,0.427,0.6,0.2,101.1
441964,2000,0.433,0.6,0.2,101.1
442116,2000,0.437,0.6,0.2,101.1
442268,2000,0.44,0.6,0.2,101.1
442421,2000,0.444,0.6,0.2,101.1
442572,2000,0.449,0.6,0.2,101.1
442724,2000,0.453,0.6,0.2,101.1
442876,2000,0.457,0.6,0.2,101.1
443080,2000,0.556,0.6,0.2,101.1
443231,2000,0.558,0.6,0.1,101.0
443384,2000,0.56,0.6,0.1,101.1
443535,2000,0.561,0.6,0.1,101.0
443687,2000,0.562,0.6,0.1,101.0
443839,2000,0.564,0.6,0.1,101.0
443991,2000,0.563,0.6,0.1,101.0
444142,2000,0.564,0.5,0.1,101.0
444294,2000,0.557,0.5,0.1,101.0
444446,2000,0.552,0.5,0.1,101.0
444598,2000,0.549,0.5,0.1,101.0
444750,2000,0.548,0.5,0.1,101.0
444901,2000,0.547,0.5,0.1,101.0
445053,2000,0.545,0.5,0.1,101.0
445205,2000,0.545,0.5,0.1,101.0
445357,2000,0.545,0.5,0.1,101.0
445508,2000,0.545,0.5,0.1,101.0
445660,2000,0.545,0.5,0.1,101.0
445812,2000,0.547,0.5,0.1,101.0
445964,2000,0.548,0.5,0.1,101.0
446116,2000,0.551,0.5,0.1,101.0
446268,2000,0.555,0.5,0.1,101.0
446419,2000,0.559,0.5,0.1,101.0
446571,2000,0.561,0.5,0.1,101.0
446723,2000,0.564,0.5,0.1,101.0
446875,2000,0.566,0.5,0.1,101.0
447026,2000,0.567,0.5,0.1,101.0
447178,2000,0.566,0.5,0.1,101.0
447330,2000,0.562,0.5,0.1,101.0
447482,2000,0.557,0.5,0.1,101.0
447633,2000,0.553,0.5,0.1,101.0
447785,2000,0.551,0.5,0.1,101.0
447937,2000,0.55,0.5,0.1,101.0
448089,2000,0.55,0.5,0.1,101.0
448240,2000,0.551,0.5,0.1,101.0
448392,2000,0.552,0.5,0.1,101.0
448544,2000,0.554,0.5,0.1,101.0
448696,2000,0.556,0.5,0.1,101.0
448848,2000,0.563,0.5,0.1,101.0
448999,2000,0.568,0.5,0.1,101.0
449151,2000,0.579,0.5,0.1,101.0
449303,2000,0.586,0.5,0.1,101.0
449455,2000,0.597,0.5,0.1,101.0
449607,2000,0.604,0.5,0.1,101.0
449759,2000,0.609,0.5,0.1,101.0
449910,2000,0.612,0.5,0.1,101.0
450062,2000,0.613,0.5,0.1,101.0
450214,2000,0.614,0.5,0.1,101.0
450366,2000,0.613,0.5,0.1,101.0
450517,2000,0.612,0.5,0.1,101.0
450669,2000,0.609,0.5,0.1,101.0
450821,2000,0.607,0.5,0.1,101.0
450973,2000,0.605,0.5,0.2,101.0
451125,2000,0.604,0.5,0.2,101.0
451277,2000,0.602,0.5,0.2,101.0
451429,2000,0.601,0.5,0.2,101.0
451581,2000,0.598,0.5,0.2,101.0
451732,2000,0.597,0.5,0.2,101.0
451884,2000,0.595,0.5,0.2,101.0
452036,2000,0.593,0.5,0.2,101.0
452188,2000,0.589,0.5,0.2,101.0
452340,2000,0.586,0.5,0.2,101.0
452492,2000,0.583,0.5,0.1,101.0
452644,2000,0.581,0.5,0.1,101.0
452796,2000,0.579,0.5,0.1,101.0
452948,2000,0.578,0.5,0.1,101.0
453099,2000,0.575,0.5,0.1,101.0
453251,2000,0.573,0.5,0.1,101.0
453403,2000,0.572,0.5,0.1,101.0
453555,2000,0.57,0.5,0.1,101.0
453707,2000,0.57,0.5,0.1,101.0
453858,2000,0.571,0.5,0.1,100.9
454010,2000,0.57,0.5,0.1,100.9
454162,2000,0.569,0.5,0.1,100.9
454314,2000,0.571,0.5,0.1,100.9
454466,2000,0.573,0.5,0.2,100.9
454618,2000,0.575,0.5,0.2,100.9
454769,2000,0.577,0.5,0.2,100.9
454922,2000,0.579,0.5,0.2,100.9
455125,2000,0.611,0.4,0.1,100.9
455277,2000,0.611,0.4,0.1,100.9
455429,2000,0.613,0.4,0.1,100.9
455581,2000,0.613,0.4,0.1,100.9
455733,2000,0.613,0.4,0.0,100.9
455884,2000,0.612,0.4,0.0,100.9
456036,2000,0.611,0.5,0.0,100.9
456188,2000,0.611,0.5,0.0,100.9
456340,2000,0.611,0.5,0.0,100.9
456491,2000,0.613,0.5,0.0,100.9
456643,2000,0.61,0.5,0.0,100.9
456795,2000,0.609,0.5,0.0,100.9
456947,2000,0.605,0.5,0.0,100.9
457099,2000,0.603,0.5,0.0,100.9
457251,2000,0.599,0.5,0.0,100.9
457403,2000,0.596,0.5,-0.0,100.9
457555,2000,0.591,0.5,-0.0,100.9
457707,2000,0.587,0.5,-0.0,100.9
457858,2000,0.582,0.5,-0.0,100.9
458010,2000,0.58,0.5,-0.0,100.9
458162,2000,0.578,0.5,-0.0,100.9
458314,2000,0.576,0.5,-0.0,100.9
458466,2000,0.571,0.5,-0.0,100.9
458618,2000,0.567,0.5,-0.0,100.9
458769,2000,0.56,0.5,-0.0,100.9
458921,2000,0.557,0.5,-0.0,100.9
459073,2000,0.554,0.5,-0.0,100.9
459224,2000,0.551,0.5,-0.0,100.9
459376,2000,0.55,0.5,-0.0,100.9
459528,2000,0.548,0.5,-0.0,100.8
459679,2000,0.546,0.5,-0.0,100.8
459831,2000,0.544,0.5,-0.0,100.8
459983,2000,0.542,0.5,-0.0,100.8
460135,2000,0.538,0.5,-0.0,100.8
460287,2000,0.534,0.5,-0.0,100.8
460438,2000,0.532,0.5,-0.0,100.8
460590,2000,0.53,0.5,-0.0,100.8
460742,2000,0.528,0.5,-0.0,100.8
460893,2000,0.529,0.5,-0.0,100.8
461045,2000,0.531,0.5,-0.0,100.8
461197,2000,0.532,0.5,-0.0,100.8
461349,2000,0.533,0.5,-0.0,100.8
461501,2000,0.531,0.5,-0.0,100.8
461652,2000,0.528,0.5,-0.0,100.8
461804,2000,0.525,0.5,-0.0,100.8
461956,2000,0.523,0.5,-0.0,100.8
462108,2000,0.525,0.5,-0.0,100.8
462259,2000,0.527,0.5,-0.0,100.8
462411,2000,0.531,0.5,-0.0,100.8
462563,2000,0.534,0.5,-0.0,100.8
462715,2000,0.538,0.5,-0.0,100.8
462867,2000,0.541,0.5,-0.0,100.8
463019,2000,0.544,0.5,-0.0,100.8
463171,2000,0.545,0.5,-0.0,100.8
463323,2000,0.545,0.5,-0.0,100.8
463475,2000,0.546,0.5,0.0,100.8
463627,2000,0.547,0.5,0.0,100.8
463779,2000,0.547,0.5,0.0,100.8
463931,2000,0.549,0.5,0.0,100.8
464083,2000,0.552,0.5,0.0,100.8
464234,2000,0.556,0.5,0.0,100.8
464386,2000,0.559,0.5,0.0,100.8
464538,2000,0.56,0.5,0.0,100.8
464690,2000,0.561,0.5,0.0,100.8
464842,2000,0.563,0.5,0.0,100.8
464994,2000,0.564,0.5,0.0,100.8
465146,2000,0.567,0.5,0.0,100.8
465297,2000,0.57,0.5,0.1,100.8
465449,2000,0.57,0.5,0.0,100.8
465601,2000,0.57,0.5,0.1,100.8
465753,2000,0.571,0.5,0.1,100.8
465905,2000,0.571,0.5,0.1,100.8
466057,2000,0.57,0.5,0.1,100.8
466209,2000,0.57,0.5,0.1,100.8
466361,2000,0.571,0.5,0.1,100.8
466512,2000,0.572,0.5,0.1,100.8
466664,2000,0.572,0.5,0.1,100.8
466816,2000,0.572,0.5,0.1,100.8
466968,2000,0.57,0.5,0.1,100.8
467119,2000,0.569,0.5,0.1,100.8
467271,2000,0.57,0.5,0.1,100.8
467423,2000,0.572,0.5,0.1,100.8
467575,2000,0.571,0.5,0.1,100.8
467779,2000,0.529,0.5,0.1,100.8
467931,2000,0.526,0.5,0.1,100.8
468082,2000,0.524,0.5,0.1,100.8
468234,2000,0.525,0.5,0.1,100.8
468386,2000,0.526,0.5,0.1,100.8
468538,2000,0.528,0.5,0.1,100.8
468689,2000,0.531,0.5,0.1,100.8
468841,2000,0.533,0.5,0.1,100.8
468993,2000,0.535,0.5,0.1,100.8
469145,2000,0.539,0.5,0.1,100.8
469296,2000,0.542,0.5,0.1,100.8
469448,2000,0.545,0.5,0.1,100.8
469600,2000,0.548,0.5,0.1,100.8
469751,2000,0.552,0.5,0.1,100.8
469903,2000,0.555,0.5,0.1,100.8
470055,2000,0.563,0.5,0.1,100.8
470207,2000,0.57,0.5,0.1,100.8
470359,2000,0.577,0.5,0.1,100.8
470510,2000,0.583,0.5,0.1,100.8
470662,2000,0.588,0.5,0.1,100.8
470814,2000,0.591,0.5,0.1,100.8
470966,2000,0.598,0.5,0.1,100.7
